CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
21862,,Michele,C,Prasad,,"10, avenue du Port",,Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0168,9/4/1948,High School,Management,F,M,1,3,1,4,93529,62,0
26674,,Ashley,,Jackson,,6566 Sepulveda Ct.,,Chula Vista,California,United States,91910,147-555-0163,9/15/1953,Partial High School,Skilled Manual,F,M,1,3,1,3,69883,61,0
27287,,Samuel,E,Perez,,1948 Ohara Avenue,,Los Angeles,California,United States,90012,231-555-0144,2/27/1970,Graduate Degree,Professional,M,M,0,0,0,4,100884,84,0
27221,,Matthew,J,Jones,,7594 Alexander Pl.,,Tacoma,Washington,United States,98403,753-555-0152,7/10/1957,Partial High School,Clerical,M,S,1,2,1,2,18741,68,0
20913,,Wesley,,Liu,,Postfach 8 44 99,,Kiel,Saarland,Germany,24044,1 (11) 500 555-0194,5/1/1963,Partial College,Clerical,M,S,1,0,2,2,49069,97,1
13650,,Jessie,A,She,,5866 Military E,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0154,1/8/1971,Partial High School,Management,M,M,1,4,5,5,148637,165,1
14991,,Edwin,,Zhao,,973 Broadway Street,,Warrington,England,United Kingdom,WA3 7BH,1 (11) 500 555-0135,2/26/1976,Partial College,Clerical,M,S,0,1,0,0,59119,66,1
16195,,Abby,,Perez,,Attaché de Presse,,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0186,4/12/1973,High School,Manual,F,M,0,1,0,0,34274,45,0
23871,,Bailey,G,Richardson,,6561 Dalis Drive,,W. Linn,Oregon,United States,97068,458-555-0131,6/1/1970,Graduate Degree,Professional,F,S,0,0,0,3,104656,53,1
12765,,Robyn,J,Gill,,6510 Northridge Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,417-555-0149,5/20/1954,Partial High School,Manual,F,M,0,2,0,2,31652,45,0
13468,,Mariah,,Sanders,,8315 Rolando Avenue,,Portland,Oregon,United States,97205,237-555-0173,9/2/1960,Partial College,Professional,F,S,1,4,2,3,101567,68,1
15138,,Monique,J,Hernandez,,2200 Rock Oak Road,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0139,6/20/1972,High School,Management,F,S,1,3,5,5,105253,90,1
21204,,Candice,I,Lu,,7876 Clinton Dr,,Melton,Victoria,Australia,3337,1 (11) 500 555-0174,8/23/1966,Bachelors ,Professional,F,S,0,1,0,0,103518,58,1
14621,,Chloe,D,Morris,,4827 Gilardy Drive,,Milwaukie,Oregon,United States,97222,679-555-0168,8/8/1962,Bachelors ,Professional,F,S,1,1,0,1,92657,55,0
18863,,Charles,M,Scott,,6557 Rose St.,,West Covina,California,United States,91791,750-555-0154,11/14/1954,High School,Professional,M,S,1,0,1,3,89736,78,1
14301,,Ruben,B,Vazquez,,5678 Mcelroy Court,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0162,3/17/1962,Partial College,Skilled Manual,M,M,1,1,0,1,86705,83,0
29030,,Jeremy,D,Adams,,259 True Drive,,Santa Monica,California,United States,90401,542-555-0149,5/10/1952,Partial High School,Skilled Manual,M,M,1,2,1,2,81015,90,0
15384,,Xavier,,Alan,,5952 Haven Drive,,Beaverton,Oregon,United States,97005,326-555-0171,2/23/1961,Partial College,Professional,M,M,1,3,4,5,107535,148,1
11316,,Luke,,Allen,,419 Deermeadow Way,,Langford,British Columbia,Canada,V9,786-555-0133,11/17/1953,Graduate Degree,Management,M,M,1,2,0,3,122242,83,0
19200,,Luke,,Henderson,,2536 El Capitan Lane,,Langford,British Columbia,Canada,V9,198-555-0132,3/25/1966,Graduate Degree,Skilled Manual,M,M,1,0,0,0,105286,80,0
23185,,Fernando,,Edwards,,302 Camelback Ct.,,Long Beach,California,United States,90802,382-555-0125,8/1/1966,Graduate Degree,Professional,M,M,1,0,0,4,110430,82,1
22967,,Rachel,,Smith,,327 Bon Homme Way,,Olympia,Washington,United States,98501,552-555-0157,11/23/1976,High School,Skilled Manual,F,M,0,2,0,0,49062,46,0
25848,,Samuel,L,Robinson,,1883 Cowell Rd.,,Imperial Beach,California,United States,91932,755-555-0139,6/11/1941,High School,Professional,M,S,1,2,0,4,54838,57,0
16792,,Maria,,Torres,,8202 Lion Circle,,Long Beach,California,United States,90802,662-555-0113,6/10/1947,Bachelors ,Management,F,M,1,3,0,5,76282,52,0
13897,,Carol,K,Washington,,89 River Ash Court,,Burien,Washington,United States,98168,116-555-0141,11/24/1969,Graduate Degree,Professional,M,M,1,0,0,5,115098,84,0
19799,,Austin,L,Taylor,,637 Lindsey Court,,Woodland Hills,California,United States,91364,621-555-0135,6/17/1973,Bachelors ,Management,M,S,1,1,0,0,117986,77,0
13455,,Kaitlyn,L,Bryant,,8859 Wood Ranch Circle,,San Diego,California,United States,92102,903-555-0154,8/10/1961,Bachelors ,Management,F,M,1,3,3,3,144980,90,0
17917,,Cristina,S,Raje,,1597 Vista Del Sol,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0131,11/10/1978,Bachelors ,Clerical,F,S,1,0,0,0,30828,45,0
17967,,Cassandra,,Gonzalez,,8584 Clayton Rd,,York,England,United Kingdom,YO15,1 (11) 500 555-0185,5/24/1952,Partial College,Manual,F,M,0,2,0,3,11604,41,0
12286,,Nathan,M,Jenkins,,3093 Roland Drive,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0123,9/6/1969,Graduate Degree,Skilled Manual,M,S,1,0,0,0,62160,62,0
13733,,Sydney,V,Collins,,8127 Vista Del Rio,,Burien,Washington,United States,98168,119-555-0140,9/21/1956,Partial College,Clerical,F,M,1,1,0,1,47744,46,0
13232,,Kaitlyn,L,Baker,,1003 Matterhorn Ct,,Lebanon,Oregon,United States,97355,401-555-0126,10/20/1948,Partial College,Professional,F,S,1,1,1,2,74421,52,1
24533,,Blake,,Long,,1761 Holbrook Dr.,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0178,8/27/1958,Partial College,Professional,M,S,0,0,4,4,160455,143,1
20537,,Thomas,,Evans,,492 Pierce Court,,Spring Valley,California,United States,91977,592-555-0142,5/15/1950,Bachelors ,Management,M,S,1,1,1,3,124474,83,1
15856,,Luis,,Gonzales,,7914 Woodpine,,Langford,British Columbia,Canada,V9,487-555-0115,2/3/1968,Bachelors ,Management,M,M,1,1,4,4,136292,148,1
11410,,Maurice,,Goel,,"15, avenue de la Gare",,Paris,Seine (Paris),France,75013,1 (11) 500 555-0179,8/25/1968,Partial College,Manual,M,M,1,0,1,1,19553,77,0
14965,,Edwin,,Zhou,,"55, rue de la Cavalerie",,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0186,7/9/1964,Partial College,Clerical,M,M,0,2,2,2,55014,100,1
28331,,Colleen,J,Beck,,1251 Alan Drive,,Burbank,California,United States,91502,428-555-0196,8/5/1976,High School,Skilled Manual,F,M,0,2,0,0,42425,45,0
18719,,Alberto,G,Suarez,,7289 Las Quebrados Ln,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0182,10/20/1964,Bachelors ,Professional,M,M,1,3,4,4,106313,143,1
21076,,Terrence,,Nath,,Rotthäuser Weg 11,,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0186,12/1/1964,Partial High School,Manual,M,S,1,2,2,3,26901,82,1
13612,,Hailey,C,Ross,,8457 Teak Court,,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0114,2/21/1947,Partial High School,Professional,F,M,0,4,5,5,132485,100,1
13440,,Sydney,A,Miller,,7474 High St.,,Victoria,British Columbia,Canada,V8V,134-555-0132,2/18/1962,Partial College,Professional,F,S,1,3,4,5,96344,89,1
21050,,Alan,,Cai,,"280, rue Lamarck",,Paris,Seine (Paris),France,75019,1 (11) 500 555-0154,2/4/1968,Bachelors ,Clerical,M,M,1,0,0,1,61113,70,0
20610,,Jessie,,Zhou,,537 Panoramic Avenue,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0155,3/10/1973,Partial College,Management,M,M,1,3,5,5,144584,162,1
16043,,Mathew,L,Romero,,3598 Walnut Place,,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0142,3/13/1958,Bachelors ,Manual,M,S,1,0,0,1,24526,58,1
22292,,Stacy,M,Gomez,,3960 Thornhill Pl.,,Burbank,California,United States,91502,140-555-0110,3/9/1963,Bachelors ,Professional,F,M,1,2,2,4,87541,70,0
21004,,Kaitlyn,,Campbell,,"24, rue Descartes",,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0159,11/6/1961,Graduate Degree,Clerical,F,M,1,0,0,4,61682,52,0
11763,,Ross,R,Fernandez,,8461 Everett Ct,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0177,2/11/1967,Graduate Degree,Management,M,M,1,2,5,5,146667,175,1
15857,,Isabella,I,White,,9940 Northwood Dr.,,Chula Vista,California,United States,91910,713-555-0136,6/6/1959,Graduate Degree,Skilled Manual,F,S,1,0,0,4,87356,52,0
20829,,Andy,,Diaz,,Marketplatz 5193,,Duesseldorf,Hessen,Germany,40605,1 (11) 500 555-0111,11/15/1961,Graduate Degree,Clerical,M,M,1,0,0,4,91710,83,1
19192,,Erika,J,Ruiz,,3582 Schenone Court,,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0168,3/12/1970,Partial College,Clerical,F,S,1,0,2,2,58377,63,0
16466,,Alisha,I,Kumar,,Heiderweg 4983,,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0112,6/15/1974,Partial High School,Manual,F,S,0,2,0,0,18080,40,0
16945,,Brianna,C,Kelly,,8075 Shangri-la Rd.,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0189,5/14/1938,Graduate Degree,Clerical,F,S,1,0,0,1,66395,43,0
11359,,Jarrod,,Prasad,,7657 H St.,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0154,9/4/1978,Partial College,Manual,M,S,0,1,0,0,18161,53,0
13432,,Dalton,S,Wood,,7392 Diver Way,,Ballard,Washington,United States,98107,540-555-0150,6/21/1956,Partial College,Professional,M,S,1,1,0,3,115577,82,0
27731,,Gabriel,T,Shan,,8724 String Drive,,Shawnee,British Columbia,Canada,V9B 2C3,449-555-0168,9/4/1978,High School,Skilled Manual,M,M,1,2,0,0,55914,73,0
14194,,Cassie,R,Rai,,3260 Marsh Meadow Way,,London,England,United Kingdom,E17 6JF,1 (11) 500 555-0114,1/26/1950,Partial College,Management,F,M,0,3,5,5,125535,98,1
15151,,Karl,M,Shen,,857 Alum Rock Drive,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0182,12/14/1971,Partial High School,Professional,M,M,1,4,5,5,160070,163,1
16998,,Jennifer,D,Lopez,,3355 Carpetta Circle,,Bremerton,Washington,United States,98312,774-555-0126,7/11/1964,Bachelors ,Skilled Manual,F,S,0,2,2,4,70939,66,0
11681,,Abigail,E,Jones,,1433 C Mt. Hood Crest,,Spokane,Washington,United States,99202,889-555-0151,8/7/1969,Graduate Degree,Professional,F,M,1,2,5,5,88901,96,0
24992,,Faith,L,Bryant,,6267 Morello Heights Circle,,Chula Vista,California,United States,91910,154-555-0170,3/12/1952,Partial High School,Skilled Manual,F,M,1,2,1,2,86140,70,0
23153,,Jenna,M,Hill,,9416 Shadow Falls Drive,,Coronado,California,United States,92118,161-555-0182,2/15/1969,Bachelors ,Skilled Manual,F,M,1,1,1,1,54756,58,1
17601,,Jose,J,Hall,,4773 Tanager Road,,Shawnee,British Columbia,Canada,V9B 5T2,438-555-0124,1/25/1966,Graduate Degree,Professional,M,M,1,0,0,0,106140,85,1
21955,,Jenny,,Ferrier,,2934 Treat Blvd,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0166,8/22/1969,Graduate Degree,Management,F,S,1,1,0,1,155206,57,1
14042,,Stephanie,R,Adams,,6516 Pine Tree Drive,,Yakima,Washington,United States,98901,492-555-0112,1/1/1957,High School,Professional,F,M,0,2,0,2,78259,51,0
13377,,Thomas,,Hernandez,,7879 Mt. Etna Drive,,Santa Cruz,California,United States,95062,819-555-0122,3/16/1948,Bachelors ,Management,M,M,1,2,1,4,122389,100,0
18982,,Kyle,,Baker,,2118 Little Dr.,,Kirkland,Washington,United States,98033,685-555-0144,4/7/1945,High School,Professional,M,S,1,2,0,4,59382,68,0
28868,,Jason,,Chen,,906 Cloudview Dr,,Newport Beach,California,United States,92625,325-555-0145,2/6/1974,Partial College,Skilled Manual,M,M,1,1,0,0,60045,71,0
21052,,Sheena,,Xu,,Hansaallee 123,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0144,3/11/1968,Bachelors ,Clerical,F,S,0,0,1,1,60730,50,1
11428,,Deanna,,Perez,,Marienplatz 56,,Poing,Saarland,Germany,66041,1 (11) 500 555-0191,8/22/1953,Bachelors ,Management,F,S,1,2,5,5,141365,103,1
14110,,Dakota,T,Simmons,,8206 Green Valley Road,,Langley,British Columbia,Canada,V3A 4R2,209-555-0174,6/11/1973,Partial College,Skilled Manual,M,S,0,1,0,0,85854,70,0
12172,,Eduardo,E,Alexander,,2878 Bounty Way,,Newport Beach,California,United States,92625,313-555-0148,3/5/1961,Bachelors ,Management,M,S,0,3,3,3,178916,131,1
13707,,Austin,,Smith,,5287 Geary Road,,Royal Oak,British Columbia,Canada,V8X,802-555-0119,11/19/1975,Partial College,Clerical,M,M,0,1,4,4,57299,119,0
15566,,Aaron,,Foster,,4461 Centennial Way,,Newton,British Columbia,Canada,V2M1P1,477-555-0181,9/25/1959,Graduate Degree,Professional,M,M,1,1,0,2,123553,90,1
11629,,Isaiah,D,Wright,,7501 Sandy Cove Lane,,Newport Beach,California,United States,92625,525-555-0190,2/8/1971,High School,Skilled Manual,M,S,1,3,4,4,55562,115,1
23452,,Eduardo,M,Watson,,8932 Sandalwood Dr.,,San Diego,California,United States,92102,360-555-0113,4/23/1957,High School,Professional,M,M,1,2,0,2,94867,82,0
23043,,Katherine,L,Moore,,1354 Helene Court,,Tacoma,Washington,United States,98403,130-555-0199,8/5/1955,High School,Professional,F,M,1,1,3,4,78052,79,1
13253,,Carly,R,Xie,,6327 Mi Casa Court,,London,England,United Kingdom,SW19 3RU,1 (11) 500 555-0168,5/20/1958,Partial College,Professional,F,M,1,2,4,4,131347,95,1
15715,,Isabella,,Adams,,1933 Rock Creek Pl.,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0115,6/20/1975,Bachelors ,Professional,F,S,0,3,0,0,73453,46,1
13686,,Peter,,Jai,,Hunzinger Allee 153,,Dresden,Hessen,Germany,1071,1 (11) 500 555-0113,10/14/1973,Bachelors ,Skilled Manual,M,M,1,1,1,1,58711,88,1
22112,,Paige,,Reed,,1256 Orangewood Ave.,,Port Hammond,British Columbia,Canada,V6B 3P7,305-555-0120,12/26/1954,Partial High School,Skilled Manual,F,M,1,2,0,3,66579,49,0
13916,,Eduardo,I,Ward,,9478 Rheem Dr.,,Westminster,British Columbia,Canada,V3L 1H4,969-555-0186,11/28/1964,Bachelors ,Skilled Manual,M,S,0,2,4,4,51606,108,1
11556,,Lucas,J,Evans,,3663 A St.,,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0153,5/14/1967,Partial College,Manual,M,M,1,1,1,1,31550,82,1
12042,,Alex,M,Carter,,7468 Lindley Ct.,,Yakima,Washington,United States,98901,716-555-0163,9/27/1975,High School,Skilled Manual,M,M,1,2,0,0,52691,73,0
11124,,Ross,F,Jordan,,6973 Dublin Court,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0126,7/27/1957,Partial College,Skilled Manual,M,S,1,1,0,1,106875,80,1
28745,,Geoffrey,,Rana,,5712 Shady Lane,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0151,8/25/1971,Partial High School,Manual,M,S,0,2,0,0,18563,59,0
12144,,Kelly,,Jenkins,,4511 Gathering Court,,Port Orchard,Washington,United States,98366,131-555-0124,11/10/1965,Partial College,Professional,F,M,1,4,1,4,82926,62,1
21336,,Angel,S,Perez,,322 Market Pl.,,Langford,British Columbia,Canada,V9,181-555-0187,9/15/1953,Graduate Degree,Management,M,M,1,2,0,3,125381,92,0
23186,,Jordan,,Young,,8342 Mt. Trinity Court,,Los Angeles,California,United States,90012,994-555-0148,12/5/1966,Graduate Degree,Professional,M,M,1,0,0,4,124547,86,1
16776,,Dalton,,Lewis,,2245 Cloudview Dr,,Bellingham,Washington,United States,98225,165-555-0115,3/22/1970,Bachelors ,Skilled Manual,M,M,1,0,1,1,66525,89,0
20773,,Natalie,,Rodriguez,,9051 Rising Dawn Way,,Langford,British Columbia,Canada,V9,557-555-0153,3/8/1958,Graduate Degree,Skilled Manual,F,S,0,0,0,4,105264,49,1
17460,,Megan,L,Murphy,,4566 La Jolla,,La Jolla,California,United States,92806,511-555-0125,12/20/1954,High School,Professional,F,M,1,1,1,3,71748,57,0
25432,,Kellie,J,Gomez,,328 Birchbark Pl.,,Camarillo,California,United States,93010,527-555-0197,8/11/1965,Bachelors ,Professional,F,S,0,1,0,0,71458,44,0
18511,,Mya,,Jenkins,,4595 Sudden Loop,,National City,California,United States,91950,339-555-0115,5/23/1956,Partial College,Professional,F,S,1,2,0,3,87045,49,1
23093,,Nathan,R,Parker,,6270 Pinecreek Way,,San Diego,California,United States,92102,313-555-0165,3/7/1977,Partial College,Skilled Manual,M,M,1,2,0,0,75801,77,1
18102,,Nicholas,G,Lewis,,7466 La Vista Ave.,,Spring Valley,California,United States,91977,560-555-0114,5/19/1950,Bachelors ,Management,M,M,1,1,1,3,129280,101,0
14560,,Kelvin,,Huang,,410 Cardinet Drive,,Bellflower,California,United States,90706,711-555-0119,10/2/1970,Bachelors ,Skilled Manual,M,M,1,1,1,1,59142,91,0
16802,,Lucas,,Allen,,4422 Mariposa,,Lynnwood,Washington,United States,98036,158-555-0171,7/12/1949,Partial College,Professional,M,S,1,2,1,2,102634,85,1
16710,,Carla,,Arthur,,6086 Glen Wood Drive,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0154,9/15/1960,Partial College,Skilled Manual,F,M,1,3,4,5,50583,76,1
19576,,Mackenzie,,Hill,,5144 Alvecedo,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0151,1/20/1966,Bachelors ,Professional,F,S,1,0,0,0,103259,54,1
23389,,Jack,,Perry,,1601 Crown Court,,Corvallis,Oregon,United States,97330,123-555-0114,9/25/1960,Bachelors ,Professional,M,M,0,1,0,0,61074,78,0
13073,,Sydney,,Lopez,,3782 Fox Way,,Santa Cruz,California,United States,95062,920-555-0185,1/12/1976,Partial College,Professional,F,M,1,2,0,0,70930,50,0
25650,,Jillian,L,Srini,,Höhenstr 7994,,Berlin,Saarland,Germany,12311,1 (11) 500 555-0137,5/6/1963,Partial College,Clerical,F,M,1,0,3,3,42644,69,0
26221,,Kari,M,Chapman,,Pascalstr 99,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0118,11/6/1972,High School,Manual,F,S,0,1,0,0,40449,43,0
24986,,Isabelle,,Griffin,,8609 Eagle Ct,,Oak Bay,British Columbia,Canada,V8P,190-555-0110,12/12/1951,High School,Professional,F,M,1,2,1,2,79087,58,0
28568,,Daisy,,Alonso,,Buergermeister-ulrich-str 4111,,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0126,4/13/1970,Partial College,Clerical,F,M,1,0,2,2,33364,58,0
17455,,Dylan,O,Hayes,,8958 Carleton Street,,Concord,California,United States,94519,909-555-0115,5/18/1960,Partial College,Professional,M,M,1,4,3,3,148403,139,1
15110,,Janelle,M,Prasad,,Kampstr 9859,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0125,2/26/1952,Partial College,Professional,F,M,1,4,4,4,98066,91,0
17600,,Timothy,,Brooks,,2731 Northgate Road,,Lynnwood,Washington,United States,98036,831-555-0110,11/28/1966,Graduate Degree,Professional,M,S,1,0,0,0,104740,82,1
29409,,Kelsey,,Pal,,Holzstr 4222,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0194,10/23/1979,Partial College,Clerical,F,S,0,1,3,3,27148,57,0
26724,,Sydney,,Edwards,,9923 Pampered Ct.,,Salem,Oregon,United States,97301,116-555-0172,9/22/1954,Partial High School,Skilled Manual,F,S,1,2,0,2,70387,43,0
23674,,Jeremiah,A,Walker,,7227 Landing Terrace,,El Cajon,California,United States,92020,297-555-0169,5/10/1939,Graduate Degree,Management,M,M,0,2,0,3,109620,74,0
21029,,Kristi,C,Martin,,Karl Liebknecht str 466,,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0112,8/15/1969,High School,Manual,F,S,1,0,2,2,12386,56,0
18315,,Melody,A,Dominguez,,9770 Mountain View Drive,,Carol Stream,Illinois,United States,60188,733-555-0110,4/3/1980,High School,Skilled Manual,F,M,1,2,0,0,49236,46,0
17267,,Abigail,,Stewart,,7772 Golden Meadow,,Oakland,California,United States,94611,110-555-0153,4/21/1958,Partial College,Skilled Manual,F,M,1,1,0,1,90281,52,0
27652,,Miguel,G,Foster,,2397 Hamlet,,Woodburn,Oregon,United States,97071,305-555-0196,7/18/1954,Partial High School,Skilled Manual,M,M,1,2,0,2,70173,74,0
17103,,Franklin,D,Xu,,Heideweg 1459,,Berlin,Hamburg,Germany,14111,1 (11) 500 555-0127,9/14/1972,Partial College,Clerical,M,M,1,1,1,1,57686,83,0
15795,,Diane,R,Munoz,,7728 Condor Place,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0139,1/16/1965,Bachelors ,Professional,F,M,1,4,5,5,123445,108,1
19481,,Darren,C,Suarez,,"15, rue Basse-du-Rocher",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0171,5/15/1962,Partial College,Clerical,M,M,1,1,0,1,44904,74,0
24744,,Brendan,S,Yuan,,3949 Eastgate Ave.,,Cliffside,British Columbia,Canada,V8Y 1L1,429-555-0185,5/15/1956,High School,Skilled Manual,M,M,1,2,0,2,43952,73,0
18722,,Jonathon,,Navarro,,8308 La Salle Ave.,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0118,7/19/1963,Bachelors ,Professional,M,S,1,2,2,3,103626,105,1
13925,,Wyatt,A,Barnes,,1211 Sherry Circle,,Redwood City,California,United States,94063,358-555-0164,10/12/1963,Bachelors ,Professional,M,S,1,1,0,0,106720,78,1
16848,,Jessica,,Thomas,,544 Magda Way,,Newton,British Columbia,Canada,V2L3W8,749-555-0195,4/7/1963,Partial College,Professional,F,S,0,2,3,4,104236,80,1
12428,,Sean,K,Morris,,6603 Jennifer Way,,San Gabriel,California,United States,91776,951-555-0193,2/7/1955,Partial College,Clerical,M,M,1,1,0,1,43510,74,0
20308,,Pieter,L,Uittenbogaard,,9722 Sudden Loop,,Lemon Grove,California,United States,91945,517-555-0145,10/26/1979,Partial College,Skilled Manual,F,M,1,1,0,0,54052,45,0
17823,,Ramon,,Gao,,"6, route de Marseille",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0118,6/13/1963,Partial College,Clerical,M,M,0,0,3,3,37522,105,1
25199,,Kyle,L,Griffin,,6512 Button Court,,El Cajon,California,United States,92020,340-555-0171,4/21/1953,Graduate Degree,Management,M,M,1,2,0,3,104529,83,0
13696,,Katherine,,Edwards,,Zollstr 62,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0172,11/15/1971,Partial College,Clerical,F,S,1,1,2,2,56511,63,1
19968,,Katrina,L,Chande,,7834 Roux Court,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0139,7/28/1972,High School,Management,F,M,0,3,5,5,98828,102,1
25024,,Brad,S,Pritchett,,8500 Byers Rd.,,Chula Vista,California,United States,91910,154-555-0139,6/2/1980,Bachelors ,Professional,M,S,0,2,0,0,67734,71,0
28511,,Chase,,Rivera,,2696 Estudillo St.,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0164,3/17/1970,Partial College,Manual,M,S,0,1,0,0,27256,57,0
27216,,Ana,D,Diaz,,1271 Mills Place,,San Gabriel,California,United States,91776,157-555-0145,10/27/1956,High School,Skilled Manual,F,M,0,2,0,2,51001,52,0
21657,,Sara,J,Green,,4750 Falls Ct.,,Bellingham,Washington,United States,98225,271-555-0149,3/7/1963,Bachelors ,Professional,F,S,0,1,0,0,98082,60,0
19424,,Terrance,I,Smith,,8715 Birchwood,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0182,7/15/1969,High School,Manual,M,S,1,0,2,2,14794,76,0
13282,,Madison,,Price,,8881 Laguna St.,,Burlingame,California,United States,94010,356-555-0135,6/14/1964,Partial College,Professional,F,M,1,4,2,4,129976,80,1
17997,,April,J,Sharma,,"43, rue de Linois",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0132,2/28/1964,High School,Manual,F,S,1,0,3,3,16202,56,1
